Branch;Employee name;End node ID;End node level;Hide previous levels;Is excessive span;Is manager?;Manager name;Org Name;Path;Start node ID;Start node level;Team;Curve;Curve (demo);Headcount;Number of reports;P1;P1 (Alt);P1 (param);P2;P2 (Alt);P2 (param);Sigmoid Function;Sigmoid Function (demo);T;T2;Top line direct reports
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,98889561;10,00475902;1;;10;14;14;11,5;10,5;10,5;0,003172683;0,003172683;-5,75;18,25;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,98575452;10,00610521;1;;10;14;14;11,5;10,5;10,5;0,004070138;0,004070138;-5,5;18,5;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,98172956;10,00783019;1;;10;14;14;11,5;10,5;10,5;0,005220126;0,005220126;-5,25;18,75;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,97657502;10,01003928;1;;10;14;14;11,5;10,5;10,5;0,006692851;0,006692851;-5;19;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,9699788;10,01286623;1;;10;14;14;11,5;10,5;10,5;0,008577485;0,008577485;-4,75;19,25;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,9615457;10,01648041;1;;10;14;14;11,5;10,5;10,5;0,010986943;0,010986943;-4,5;19,5;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,95077731;10,02109544;1;;10;14;14;11,5;10,5;10,5;0,014063627;0,014063627;-4,25;19,75;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,93704827;10,02697932;1;;10;14;14;11,5;10,5;10,5;0,01798621;0,01798621;-4;20;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,91957921;10,03446606;1;;10;14;14;11,5;10,5;10,5;0,02297737;0,02297737;-3,75;20,25;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,89740719;10,04396835;1;;10;14;14;11,5;10,5;10,5;0,029312231;0,029312231;-3,5;20,5;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,86935589;10,05599033;1;;10;14;14;11,5;10,5;10,5;0,037326887;0,037326887;-3,25;20,75;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,83400944;10,07113881;1;;10;14;14;11,5;10,5;10,5;0,047425873;0,047425873;-3;21;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,78969672;10,09012998;1;;10;14;14;11,5;10,5;10,5;0,06008665;0,06008665;-2,75;21,25;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,73449637;10,11378727;1;;10;14;14;11,5;10,5;10,5;0,07585818;0,07585818;-2,5;21,5;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,66627687;10,1430242;1;;10;14;14;11,5;10,5;10,5;0,095349465;0,095349465;-2,25;21,75;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,58278977;10,17880438;1;;10;14;14;11,5;10,5;10,5;0,119202922;0,119202922;-2;22;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,48183481;10,2220708;1;;10;14;14;11,5;10,5;10,5;0,148047198;0,148047198;-1,75;22,25;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,36151067;10,27363829;1;;10;14;14;11,5;10,5;10,5;0,182425524;0,182425524;-1,5;22,5;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,22054951;10,33405021;1;;10;14;14;11,5;10,5;10,5;0,222700139;0,222700139;-1,25;22,75;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,05870503;10,40341213;1;;10;14;14;11,5;10,5;10,5;0,268941421;0,268941421;-1;23;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;12,87712545;10,48123195;1;;10;14;14;11,5;10,5;10,5;0,320821301;0,320821301;-0,75;23,25;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;12,67860766;10,566311;1;;10;14;14;11,5;10,5;10,5;0,377540669;0,377540669;-0,5;23,5;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;12,46761775;10,65673525;1;;10;14;14;11,5;10,5;10,5;0,437823499;0,437823499;-0,25;23,75;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;12,25;10,75;1;;10;14;14;11,5;10,5;10,5;0,5;0,5;0;24;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;12,03238225;10,84326475;1;;10;14;14;11,5;10,5;10,5;0,562176501;0,562176501;0,25;24,25;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;11,82139234;10,933689;1;;10;14;14;11,5;10,5;10,5;0,622459331;0,622459331;0,5;24,5;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;11,62287455;11,01876805;1;;10;14;14;11,5;10,5;10,5;0,679178699;0,679178699;0,75;24,75;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;11,44129498;11,09658787;1;;10;14;14;11,5;10,5;10,5;0,731058579;0,731058579;1;25;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;11,27945049;11,16594979;1;;10;14;14;11,5;10,5;10,5;0,777299861;0,777299861;1,25;25,25;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;11,13848933;11,22636171;1;;10;14;14;11,5;10,5;10,5;0,817574476;0,817574476;1,5;25,5;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;11,01816519;11,2779292;1;;10;14;14;11,5;10,5;10,5;0,851952802;0,851952802;1,75;25,75;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,91721023;11,32119562;1;;10;14;14;11,5;10,5;10,5;0,880797078;0,880797078;2;26;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,83372313;11,3569758;1;;10;14;14;11,5;10,5;10,5;0,904650535;0,904650535;2,25;26,25;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,76550363;11,38621273;1;;10;14;14;11,5;10,5;10,5;0,92414182;0,92414182;2,5;26,5;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,71030328;11,40987003;1;;10;14;14;11,5;10,5;10,5;0,93991335;0,93991335;2,75;26,75;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,66599056;11,42886119;1;;10;14;14;11,5;10,5;10,5;0,952574127;0,952574127;3;27;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,63064411;11,44400967;1;;10;14;14;11,5;10,5;10,5;0,962673113;0,962673113;3,25;27,25;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,60259281;11,45603165;1;;10;14;14;11,5;10,5;10,5;0,970687769;0,970687769;3,5;27,5;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,5804208;11,46553395;1;;10;14;14;11,5;10,5;10,5;0,97702263;0,97702263;3,75;27,75;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,56295174;11,47302069;1;;10;14;14;11,5;10,5;10,5;0,98201379;0,98201379;4;28;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,5492227;11,47890456;1;;10;14;14;11,5;10,5;10,5;0,985936373;0,985936373;4,25;28,25;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,5384543;11,48351959;1;;10;14;14;11,5;10,5;10,5;0,989013057;0,989013057;4,5;28,5;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,5300212;11,48713377;1;;10;14;14;11,5;10,5;10,5;0,991422515;0,991422515;4,75;28,75;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,52342498;11,48996072;1;;10;14;14;11,5;10,5;10,5;0,993307149;0,993307149;5;29;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,51827044;11,49216981;1;;10;14;14;11,5;10,5;10,5;0,994779874;0,994779874;5,25;29,25;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,51424548;11,49389479;1;;10;14;14;11,5;10,5;10,5;0,995929862;0,995929862;5,5;29,5;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,51110439;11,49524098;1;;10;14;14;11,5;10,5;10,5;0,996827317;0,996827317;5,75;29,75;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;10,50865418;11,49629107;1;;10;14;14;11,5;10,5;10,5;0,997527377;0,997527377;6;30;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,99381844;11;1;;11;15;15;11;12,5;12,5;0,002472623;0,002472623;-6;18;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,99206829;11;1;;11;15;15;11;12,5;12,5;0,003172683;0,003172683;-5,75;18,25;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,98982466;11;1;;11;15;15;11;12,5;12,5;0,004070138;0,004070138;-5,5;18,5;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,98694969;11;1;;11;15;15;11;12,5;12,5;0,005220126;0,005220126;-5,25;18,75;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,98326787;11;1;;11;15;15;11;12,5;12,5;0,006692851;0,006692851;-5;19;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,97855629;11;1;;11;15;15;11;12,5;12,5;0,008577485;0,008577485;-4,75;19,25;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,97253264;11;1;;11;15;15;11;12,5;12,5;0,010986943;0,010986943;-4,5;19,5;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,96484093;11;1;;11;15;15;11;12,5;12,5;0,014063627;0,014063627;-4,25;19,75;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,95503448;11;1;;11;15;15;11;12,5;12,5;0,01798621;0,01798621;-4;20;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,94255658;11;1;;11;15;15;11;12,5;12,5;0,02297737;0,02297737;-3,75;20,25;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,92671942;11;1;;11;15;15;11;12,5;12,5;0,029312231;0,029312231;-3,5;20,5;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,90668278;11;1;;11;15;15;11;12,5;12,5;0,037326887;0,037326887;-3,25;20,75;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,88143532;11;1;;11;15;15;11;12,5;12,5;0,047425873;0,047425873;-3;21;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,84978338;11;1;;11;15;15;11;12,5;12,5;0,06008665;0,06008665;-2,75;21,25;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,81035455;11;1;;11;15;15;11;12,5;12,5;0,07585818;0,07585818;-2,5;21,5;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,76162634;11;1;;11;15;15;11;12,5;12,5;0,095349465;0,095349465;-2,25;21,75;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,7019927;11;1;;11;15;15;11;12,5;12,5;0,119202922;0,119202922;-2;22;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,62988201;11;1;;11;15;15;11;12,5;12,5;0,148047198;0,148047198;-1,75;22,25;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,54393619;11;1;;11;15;15;11;12,5;12,5;0,182425524;0,182425524;-1,5;22,5;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,44324965;11;1;;11;15;15;11;12,5;12,5;0,222700139;0,222700139;-1,25;22,75;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,32764645;11;1;;11;15;15;11;12,5;12,5;0,268941421;0,268941421;-1;23;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,19794675;11;1;;11;15;15;11;12,5;12,5;0,320821301;0,320821301;-0,75;23,25;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;14,05614833;11;1;;11;15;15;11;12,5;12,5;0,377540669;0,377540669;-0,5;23,5;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;13,90544125;11;1;;11;15;15;11;12,5;12,5;0,437823499;0,437823499;-0,25;23,75;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;13,75;11;1;;11;15;15;11;12,5;12,5;0,5;0,5;0;24;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;13,59455875;11;1;;11;15;15;11;12,5;12,5;0,562176501;0,562176501;0,25;24,25;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;13,44385167;11;1;;11;15;15;11;12,5;12,5;0,622459331;0,622459331;0,5;24,5;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;13,30205325;11;1;;11;15;15;11;12,5;12,5;0,679178699;0,679178699;0,75;24,75;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;13,17235355;11;1;;11;15;15;11;12,5;12,5;0,731058579;0,731058579;1;25;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;13,05675035;11;1;;11;15;15;11;12,5;12,5;0,777299861;0,777299861;1,25;25,25;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,95606381;11;1;;11;15;15;11;12,5;12,5;0,817574476;0,817574476;1,5;25,5;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,870118;11;1;;11;15;15;11;12,5;12,5;0,851952802;0,851952802;1,75;25,75;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,79800731;11;1;;11;15;15;11;12,5;12,5;0,880797078;0,880797078;2;26;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,73837366;11;1;;11;15;15;11;12,5;12,5;0,904650535;0,904650535;2,25;26,25;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,68964545;11;1;;11;15;15;11;12,5;12,5;0,92414182;0,92414182;2,5;26,5;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,65021663;11;1;;11;15;15;11;12,5;12,5;0,93991335;0,93991335;2,75;26,75;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,61856468;11;1;;11;15;15;11;12,5;12,5;0,952574127;0,952574127;3;27;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,59331722;11;1;;11;15;15;11;12,5;12,5;0,962673113;0,962673113;3,25;27,25;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,57328058;11;1;;11;15;15;11;12,5;12,5;0,970687769;0,970687769;3,5;27,5;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,55744343;11;1;;11;15;15;11;12,5;12,5;0,97702263;0,97702263;3,75;27,75;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,54496553;11;1;;11;15;15;11;12,5;12,5;0,98201379;0,98201379;4;28;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,53515907;11;1;;11;15;15;11;12,5;12,5;0,985936373;0,985936373;4,25;28,25;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,52746736;11;1;;11;15;15;11;12,5;12,5;0,989013057;0,989013057;4,5;28,5;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,52144371;11;1;;11;15;15;11;12,5;12,5;0,991422515;0,991422515;4,75;28,75;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,51673213;11;1;;11;15;15;11;12,5;12,5;0,993307149;0,993307149;5;29;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,51305031;11;1;;11;15;15;11;12,5;12,5;0,994779874;0,994779874;5,25;29,25;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,51017534;11;1;;11;15;15;11;12,5;12,5;0,995929862;0,995929862;5,5;29,5;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,50793171;11;1;;11;15;15;11;12,5;12,5;0,996827317;0,996827317;5,75;29,75;5
Level 3 (29) - Level 4 (27);Jasmin Panas;27;4;SHOW;;FALSE;Neddy Blackmore;Global BI Team;-25-29-27--;29;3;Team C;12,50618156;11;1;;11;15;15;11;12,5;12,5;0,997527377;0,997527377;6;30;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,99629107;13,00123631;1;;13;17;17;13,5;15,5;15,5;0,002472623;0,002472623;-6;18;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,99524098;13,00158634;1;;13;17;17;13,5;15,5;15,5;0,003172683;0,003172683;-5,75;18,25;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,99389479;13,00203507;1;;13;17;17;13,5;15,5;15,5;0,004070138;0,004070138;-5,5;18,5;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,99216981;13,00261006;1;;13;17;17;13,5;15,5;15,5;0,005220126;0,005220126;-5,25;18,75;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,98996072;13,00334643;1;;13;17;17;13,5;15,5;15,5;0,006692851;0,006692851;-5;19;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,98713377;13,00428874;1;;13;17;17;13,5;15,5;15,5;0,008577485;0,008577485;-4,75;19,25;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,98351959;13,00549347;1;;13;17;17;13,5;15,5;15,5;0,010986943;0,010986943;-4,5;19,5;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,97890456;13,00703181;1;;13;17;17;13,5;15,5;15,5;0,014063627;0,014063627;-4,25;19,75;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,97302069;13,00899311;1;;13;17;17;13,5;15,5;15,5;0,01798621;0,01798621;-4;20;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,96553395;13,01148869;1;;13;17;17;13,5;15,5;15,5;0,02297737;0,02297737;-3,75;20,25;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,95603165;13,01465612;1;;13;17;17;13,5;15,5;15,5;0,029312231;0,029312231;-3,5;20,5;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,94400967;13,01866344;1;;13;17;17;13,5;15,5;15,5;0,037326887;0,037326887;-3,25;20,75;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,92886119;13,02371294;1;;13;17;17;13,5;15,5;15,5;0,047425873;0,047425873;-3;21;5
Level 3 (32) - Level 4 (31);Stephine Manna;31;4;SHOW;;FALSE;Theodoric Bowmaker;Global BI Team;-25-32-31--;32;3;Team C;16,90987003;13,03004333;1;;13;17;17;13,5;15,5;15,5;0,06008665;0,06008665;-2,75;21,25;5
