Branch;Employee name;End node ID;End node level;Manager name;Org Name;Path;Start node ID;Start node level;Team;Number of reports;P1;P1 (Alt);P2;P2 (Alt);T;T2;Top line direct reports
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-4,25;19,75;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-4;20;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-3,75;20,25;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-3,5;20,5;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-3,25;20,75;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-3;21;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-2,75;21,25;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-2,5;21,5;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-2,25;21,75;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-2;22;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-1,75;22,25;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-1,5;22,5;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-1,25;22,75;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-1;23;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-0,75;23,25;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-0,5;23,5;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-0,25;23,75;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;0;24;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;0,25;24,25;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;0,5;24,5;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;0,75;24,75;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;1;25;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;1,25;25,25;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;1,5;25,5;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;1,75;25,75;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;2;26;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;2,25;26,25;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;2,5;26,5;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;2,75;26,75;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;3;27;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;3,25;27,25;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;3,5;27,5;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;3,75;27,75;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;4;28;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;4,25;28,25;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;4,5;28,5;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;4,75;28,75;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;5;29;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;5,25;29,25;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;5,5;29,5;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;5,75;29,75;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;6;30;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-6;18;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-5,75;18,25;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-5,5;18,5;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-5,25;18,75;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-5;19;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-4,75;19,25;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-4,5;19,5;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-4,25;19,75;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-4;20;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-3,75;20,25;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-3,5;20,5;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-3,25;20,75;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-3;21;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-2,75;21,25;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-2,5;21,5;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-2,25;21,75;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-2;22;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-1,75;22,25;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-1,5;22,5;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-1,25;22,75;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-1;23;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-0,75;23,25;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-0,5;23,5;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;-0,25;23,75;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;0;24;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;0,25;24,25;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;0,5;24,5;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;0,75;24,75;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;1;25;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;1,25;25,25;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;1,5;25,5;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;1,75;25,75;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;2;26;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;2,25;26,25;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;2,5;26,5;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;2,75;26,75;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;3;27;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;3,25;27,25;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;3,5;27,5;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;3,75;27,75;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;4;28;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;4,25;28,25;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;4,5;28,5;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;4,75;28,75;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;5;29;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;5,25;29,25;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;5,5;29,5;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;5,75;29,75;5
Level 3 (51) - Level 4 (49);Paule Winger;49;4;Rock Oglevie;Global BI Team;-54-51-49--;51;3;Team E;;16;30;16,5;30,5;6;30;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-6;18;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-5,75;18,25;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-5,5;18,5;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-5,25;18,75;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-5;19;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-4,75;19,25;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-4,5;19,5;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-4,25;19,75;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-4;20;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-3,75;20,25;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-3,5;20,5;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-3,25;20,75;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-3;21;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-2,75;21,25;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-2,5;21,5;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-2,25;21,75;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-2;22;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-1,75;22,25;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-1,5;22,5;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-1,25;22,75;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-1;23;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-0,75;23,25;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-0,5;23,5;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;-0,25;23,75;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;0;24;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;0,25;24,25;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;0,5;24,5;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;0,75;24,75;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;1;25;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;1,25;25,25;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;1,5;25,5;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;1,75;25,75;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;2;26;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;2,25;26,25;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;2,5;26,5;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;2,75;26,75;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;3;27;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;3,25;27,25;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;3,5;27,5;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;3,75;27,75;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;4;28;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;4,25;28,25;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;4,5;28,5;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;4,75;28,75;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;5;29;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;5,25;29,25;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;5,5;29,5;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;5,75;29,75;5
Level 3 (51) - Level 4 (53);Teador Cossons;53;4;Rock Oglevie;Global BI Team;-54-51-53--;51;3;Team E;;16;30;17,5;31,5;6;30;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-6;30;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-5,75;30,25;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-5,5;30,5;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-5,25;30,75;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-5;31;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-4,75;31,25;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-4,5;31,5;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-4,25;31,75;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-4;32;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-3,75;32,25;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-3,5;32,5;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-3,25;32,75;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-3;33;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-2,75;33,25;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-2,5;33,5;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-2,25;33,75;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-2;34;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-1,75;34,25;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-1,5;34,5;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-1,25;34,75;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-1;35;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-0,75;35,25;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-0,5;35,5;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;-0,25;35,75;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;0;36;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;0,25;36,25;5
Level 4 (2) - Level 5 (15);Tandie Stealey;15;5;Austen Darracott;Global BI Team;-4-7-2-15-;2;4;Team A;;8;0;9;2;0,5;36,5;5
